word	label
伪造物	uw
伪造的	uw
伪造品	uw
伪善者	uw
停止	uw
停业清理	uw
停顿	uw
停滞的	uw
假扮	uw
假的	uw
假冒的	uw
假冒品	uw
假毒品	uw
假面目	uw
假货	uw
假装	uw
假装的	uw
做霸占行为	uw
健忘	uw
偷东西	uw
偷偷地吃	uw
偷偷地行动	uw
偷偷地做	uw
偷偷取得	uw
偷偷摸摸地行走	uw
偷偷摸摸的	uw
偷偷摸摸的人	uw
偷偷摸摸的勾当	uw
偷运	uw
偷摸行走	uw
偷摸行走的人	uw
偷懒的	uw
偏心的	uw
偏执狂	uw
偏执狂患者	uw
勒死	uw
勒索所得之款	uw
勒除	uw
勒除器	uw
勒赎	uw
勘漏	uw
动武	uw
动荡的局面	uw
啪地一声放下	uw
啪地落下	uw
啪的一声甩	uw
啪嗒一声关上	uw
啜泣着说	uw
坚决主张	uw
坚持己见	uw
坚持己见的	uw
基础薄弱	uw
堵塞	uw
执拗的	uw
奢侈的	uw
奢华的	uw
婉拒	uw
寂寞的	uw
密告	uw
密藏	uw
密藏的金钱	uw
专制的	uw
专横的	uw
将交保释放	uw
将浮渣去除掉	uw
屠宰	uw
屠宰者	uw
屠场	uw
带来痛苦	uw
庸俗的	uw
强打	uw
强光	uw
强使	uw
强制的	uw
强要	uw
强迫的	uw
强迫徵兵	uw
强烈抗议	uw
强烈的欲望	uw
强盗行为	uw
强盗罪	uw
强夺	uw
强压的	uw
强击	uw
强挤	uw
强挤入	uw
得不到休息	uw
得不到休息的	uw
得罪人	uw
得罪人的人	uw
患者	uw
患病	uw
患病的	uw
患精神病	uw
患精神病的	uw
情况不好	uw
情况不好的	uw
情急拼命	uw
情急拼命的	uw
掠夺行为	uw
控告	uw
控诉	uw
掉队的飞机	uw
推却	uw
推诿	uw
推挤	uw
挣扎	uw
败俗	uw
败德	uw
败德的	uw
败坏的	uw
败坏道德之事	uw
敏感的	uw
斩首	uw
梗塞	uw
弃义	uw
杀人	uw
杀人的	uw
杀人者	uw
杀人罪	uw
毫无	uw
毫无办法	uw
毫无办法的	uw
淡而无味的	uw
浅薄的	uw
清理债务	uw
清算清算	uw
混乱的	uw
混战场	uw
混浊状态	uw
混杂	uw
混杂的	uw
凄凉的	uw
凄惨的	uw
淫秽的	uw
沦为	uw
沦为乞丐	uw
猛扔	uw
猛地	uw
猛地落下	uw
猛地关上	uw
猛攻	uw
猛拉	uw
猛抛	uw
猛砍	uw
猛烈	uw
猛烈抨击	uw
猛烈的	uw
猛烈的力量	uw
猛烈的抨击	uw
猛推	uw
猛然	uw
猛然一动	uw
猛然地	uw
猛然地一拉	uw
猛夺	uw
猛撞	uw
猛冲	uw
猛踢	uw
猛击	uw
猛闯	uw
猖獗的	uw
现世的	uw
现出愁容	uw
现实的	uw
产生反作用	uw
产生纹裂	uw
异乎	uw
异乎寻常	uw
异乎寻常的	uw
异常的	uw
异常的人或物	uw
异常兴奋	uw
异常兴奋的	uw
异议	uw
疏忽的	uw
疏远的	uw
笨手	uw
笨手笨脚地做	uw
笨拙地说出	uw
笨拙的	uw
笨拙的处理	uw
笨的	uw
笨脚	uw
粗心的	uw
粗劣的	uw
粗俗的	uw
粗陋的	uw
粗野的	uw
粗制	uw
粗暴地	uw
粗暴的	uw
粗鲁地对待	uw
粗鲁的	uw
粗鲁的人	uw
粗鲁无礼	uw
粗鲁无礼的	uw
粗鲁无礼的人	uw
粗糙地	uw
粗糙的	uw
绊倒	uw
累赘的	uw
羞耻的	uw
羞恼	uw
脱离常规	uw
脱离常规的人	uw
脱离联邦	uw
船失事	uw
处..以罚金	uw
处刑	uw
处於不利	uw
处於不利地位	uw
处於支配地位	uw
处境艰难	uw
蛀牙	uw
蛀坏	uw
被分解	uw
被打碎	uw
被污染	uw
被吼叫着表达出来	uw
被弄死	uw
被弄髒	uw
被扼死	uw
被扼杀	uw
被扯破	uw
被抑制	uw
被抑制状态	uw
被刺痛	uw
被放逐者	uw
被沾污	uw
被玩弄	uw
被玩弄的人	uw
被侵蚀	uw
被俘	uw
被俘的	uw
被害	uw
被害者	uw
被浮渣覆盖	uw
被迷住	uw
被迷住的	uw
被勒死	uw
被控	uw
被控犯罪	uw
被控犯罪的人	uw
被掩饰	uw
被逐出	uw
被逐出的	uw
被闷死	uw
被绞死	uw
被诅咒	uw
被诅咒的	uw
被损坏	uw
被腐蚀	uw
被撕破	uw
被撕裂	uw
被泼水弄湿	uw
被泼水弄湿的	uw
被碾碎	uw
被瞒	uw
被遗弃	uw
被遗弃的	uw
被压坏	uw
被击中	uw
被击中的	uw
被擦模糊	uw
被议论	uw
被议论的	uw
被驱逐	uw
被驱逐的人	uw
设伏	uw
设伏地点	uw
设圈套	uw
设陷阱	uw
设陷阱捕捉	uw
责备话	uw
责骂不休	uw
贪污的	uw
贪婪地吃	uw
贪婪地注视	uw
贪婪的	uw
贪得	uw
贪得无厌的	uw
贫乏的	uw
贫困的	uw
贫瘠的	uw
贫穷的	uw
软弱的	uw
通告废除	uw
通奸行为	uw
通货膨胀	uw
逐出	uw
逐出教会	uw
逐渐消耗	uw
逞威	uw
逞威风	uw
逞威风的	uw
造反的-------	uw
造成破坏	uw
造成破坏的	uw
造成损失	uw
造成损害	uw
造成损害的	uw
造成错觉	uw
造谣中伤的	uw
透不过气来	uw
野性的	uw
野草	uw
野兽	uw
野蛮人	uw
野蛮的	uw
陈腐的	uw
陈旧的	uw
阴冷的	uw
阴沈沈	uw
阴沈沈的样子	uw
阴沈的	uw
阴雨	uw
阴森地逼近	uw
阴间	uw
阴暗的	uw
阴惨的	uw
阴谋者	uw
阴险人	uw
阴险的	uw
阴郁的	uw
陷入僵局	uw
陷危	uw
陷住	uw
陷於	uw
陷於困境	uw
麻木的	uw
麻烦事	uw
麻烦的	uw
最低水平	uw
最没有	uw
最後的审判日	uw
最後通牒	uw
割破	uw
割伤	uw
割断	uw
创伤的	uw
劳累	uw
喀嚓喀嚓行进	uw
喧哗吵闹	uw
喧闹的	uw
喧闹的谈笑	uw
喧闹声	uw
喧嚷的	uw
喧嚣的	uw
喧嚣声	uw
喊叫	uw
喊叫声	uw
喜怒无常的	uw
喜夸耀	uw
喜夸耀的	uw
喜欢吵架	uw
喜欢吵架的	uw
丧友	uw
丧心	uw
丧心病狂的	uw
丧失公权者	uw
丧失的	uw
丧失亲人	uw
丧失亲人的	uw
丧亲	uw
喋喋不休地讲话	uw
喃喃	uw
喃喃地说出	uw
喃喃自语	uw
喃喃低语	uw
单调的	uw
唾沫飞溅	uw
围住	uw
围困	uw
围攻	uw
围城	uw
报怨	uw
报怨声	uw
寒冷刺骨	uw
寒冷刺骨的	uw
寒冷的	uw
寒颤	uw
恶兆的	uw
恶劣地	uw
恶劣的	uw
恶名昭张	uw
恶名昭张的	uw
恶名昭着	uw
恶名昭着的	uw
恶行	uw
恶作剧的	uw
恶事	uw
恶性的	uw
恶性肿瘤	uw
恶毒的	uw
恶根	uw
恶臭的	uw
恶意的	uw
恶运	uw
恶魔的	uw
恶魔般	uw
恶魔般的	uw
悲哀地说	uw
悲哀的	uw
悲伤的	uw
悲伤者	uw
悲惨的	uw
悲剧的	uw
悲观主义的	uw
悲观的	uw
闷死	uw
闷住	uw
闷闷不乐的	uw
闷热的	uw
惴惴不安的	uw
恼人事	uw
恼人的	uw
提心吊胆的	uw
提出..来反对	uw
提出论据反对	uw
提防	uw
挥猛烈冲打	uw
挥霍的	uw
挥霍无度的	uw
挥击	uw
敦促	uw
斑驳	uw
斑驳的	uw
替..报仇	uw
朝..反冲	uw
棘手的	uw
棍打	uw
欺诈的	uw
欺诈者	uw
残忍或好色之人	uw
残忍的	uw
残疾的	uw
残疾者	uw
残酷的	uw
残酷的行为	uw
残废的人	uw
残暴的	uw
残暴的行为	uw
残骸	uw
殖民	uw
殖民地	uw
减弱	uw
减损	uw
减缩	uw
浑名	uw
焦痕	uw
焦虑的事	uw
焦燥	uw
焦躁的	uw
无人情味	uw
无人情味的	uw
无人理睬	uw
无人理睬的	uw
无人遵守	uw
无人遵守的	uw
无力的	uw
无可	uw
无可奈何状态	uw
无可争辩	uw
无可争辩的	uw
无可置疑	uw
无可置疑的	uw
无生命	uw
无生命的	uw
无用的	uw
无用的老马	uw
无目的的	uw
无休止	uw
无利益	uw
无利益的	uw
无助的	uw
无助的状态	uw
无希望	uw
无希望的	uw
无志气	uw
无志气的人	uw
无把握	uw
无把握的事	uw
无决断力	uw
无决断力的	uw
无事自扰	uw
无依	uw
无依无靠的	uw
无底洞	uw
无法忍受	uw
无法忍受的	uw
无法投递的邮件	uw
无法计数	uw
无法计数的	uw
无法解决	uw
无法解决的	uw
无法预料	uw
无法预料的	uw
无争论之馀地	uw
无争论之馀地的	uw
无知的	uw
无知识	uw
无知识的	uw
无知觉	uw
无知觉的	uw
无信用	uw
无勇气	uw
无勇气的	uw
无威严	uw
无威严的	uw
无政府主义者	uw
无政府状态	uw
无重要性	uw
无重要性的	uw
无家	uw
无家可归的	uw
无耻的	uw
无效果	uw
无效果的	uw
无效的	uw
无效能	uw
无效能的	uw
无效率	uw
无益的	uw
无秩序	uw
无秩序的	uw
无能力	uw
无能力的	uw
无能力者	uw
无能为力的	uw
无动於衷的	uw
无常的	uw
无情的	uw
无救	uw
无救的	uw
无深虑	uw
无深虑的	uw
无理由	uw
无理由的	uw
无理性	uw
无理性的	uw
无聊的	uw
无聊的想法	uw
无智	uw
无智的	uw
无策	uw
无意义的	uw
无意义的事	uw
无意识	uw
无意识的	uw
无慈悲心	uw
无慈悲心的	uw
无感情	uw
无感情的	uw
无感觉	uw
无感觉的	uw
无爱情的	uw
无准备	uw
无准备的	uw
无资格	uw
无资格的	uw
无道德	uw
无道德的	uw
无厌	uw
无精打采的	uw
无远见	uw
无远见的	uw
无价值的	uw
无怜悯心	uw
无怜悯心的	uw
无趣	uw
无趣味	uw
无趣味的	uw
无趣的	uw
无遮蔽	uw
无遮蔽的	uw
无靠	uw
无魅力	uw
无魅力的	uw
无兴趣	uw
无帮助	uw
无帮助的	uw
无声音	uw
无声音的	uw
无礼的	uw
无礼的人	uw
无礼貌	uw
无礼貌的	uw
无关	uw
无关重要	uw
无关重要的	uw
无权	uw
无权的	uw
无变化	uw
无变化的	uw
犹豫的	uw
猥亵的	uw
痛心的	uw
痛打	uw
痛苦的	uw
痛苦的根源	uw
痛苦的经验	uw
痉挛	uw
发出尖锐	uw
发出尖锐的声音	uw
发出刺耳	uw
发出刺耳的声音	uw
发出刺耳声	uw
发出呻吟声	uw
发出咯咯声	uw
发出咯咯声的东西	uw
发出砰然声	uw
发出砰声	uw
发出嘈杂	uw
发出嘈杂的声音	uw
发出嘈杂声	uw
发出撞击声	uw
发出颤声	uw
发生矛盾	uw
发狂的	uw
发育停止	uw
发育迟缓	uw
发昏	uw
发疝气	uw
发展迟缓	uw
发展迟缓的	uw
发臭	uw
发臭味	uw
发臭的	uw
发动突然袭击	uw
发愣的	uw
发呜咽声	uw
发愁的人	uw
发疯似	uw
发疯似的	uw
发誓要	uw
发劈啪声	uw
发爆震声	uw
硬背	uw
硬逼	uw
硬挤	uw
硬挤过去	uw
稀薄	uw
窘迫不安	uw
窖藏	uw
筋疲	uw
筋疲力尽的	uw
绞死	uw
结疤	uw
结结巴巴地说	uw
结结巴巴地说话	uw
绝望的	uw
丝毫	uw
给..不快之感	uw
善变的	uw
胀大	uw
脾气暴躁	uw
脾气暴躁的	uw
脾气坏的	uw
着急的	uw
萎缩	uw
虚幻的	uw
虚伪的	uw
虚假的	uw
虚张	uw
虚脱	uw
虚荣的	uw
裂口	uw
裂痕	uw
裂隙	uw
裂缝	uw
贮藏货物	uw
费力地做	uw
费力的	uw
费用大	uw
费用大的	uw
费用浩大	uw
费用浩大的	uw
费解的	uw
贬低..	uw
贬低..的身份	uw
贬损的	uw
贸然轻率	uw
贸然轻率的	uw
超越误差	uw
跌价	uw
跛子	uw
跛行	uw
跛足	uw
跛足的	uw
逮捕	uw
进行威胁	uw
进行恐吓	uw
开除	uw
闲混	uw
黑暗的	uw
乱丢	uw
乱丢垃圾	uw
乱哄哄地跑	uw
乱结	uw
乱想	uw
乱语	uw
乱撕	uw
债务	uw
债务人	uw
傲慢的	uw
傲慢无礼的行为	uw
传染	uw
传染性	uw
传染性的	uw
传染病	uw
倾销商品	uw
催吐	uw
催吐剂	uw
催促	uw
伤..的感情	uw
伤人	uw
伤人感情	uw
伤人感情的	uw
伤元气	uw
伤心事	uw
伤心的	uw
伤风败俗的	uw
伤害..的感情	uw
伤害的	uw
伤残	uw
伤残退役军人	uw
伤感情的	uw
傻事	uw
傻的	uw
铲除	uw
嗜杀	uw
嗜杀成性的人	uw
嗜杀的	uw
呜咽地说	uw
呜咽着说	uw
塌陷	uw
塌落	uw
嫉妒的	uw
嫉俗	uw
嫌恶的	uw
干傻事	uw
愚人	uw
愚行	uw
愚笨的	uw
愚钝的	uw
愚蠢地说出	uw
愚蠢的	uw
愚蠢的人	uw
意志消沈	uw
意见不合	uw
意见分歧	uw
意义不明确	uw
意义不明确的	uw
感到不适	uw
感到可怜	uw
感到可怜的	uw
感到灼痛	uw
感到抱歉	uw
感到抱歉的	uw
感到後悔	uw
感到疼痛	uw
感到痛苦	uw
感到极度痛苦	uw
感到忧虑	uw
感到遗憾	uw
感到遗憾的	uw
感到难过	uw
感到难过的	uw
感冒	uw
感染	uw
感伤的	uw
想抢走	uw
想呕吐	uw
想呕吐的	uw
爱挑剔	uw
爱挑剔的	uw
爱管闲事的人	uw
惹人恼怒	uw
惹人恼怒的事	uw
惹怒	uw
惹恼	uw
愁思	uw
愠怒的	uw
搞糟	uw
搜捕	uw
损失物	uw
损失者	uw
损失惨重	uw
损失惨重的	uw
损污	uw
损伤痕	uw
抢走	uw
捣蛋鬼	uw
捣碎	uw
暗中来回寻觅	uw
暗地里破坏	uw
暗杀者	uw
暗淡的	uw
暗讽	uw
晕眩	uw
晕眩的	uw
会传播	uw
会传播的	uw
会蔓延	uw
会蔓延的	uw
极小的空间	uw
极不	uw
极不协调	uw
极不协调的	uw
极可厌	uw
极可厌的	uw
极可憎	uw
极可憎的	uw
极危险之物	uw
极度痛苦	uw
极度兴奋	uw
极苦闷	uw
极恶	uw
极恶的	uw
极残忍	uw
极残忍的人	uw
极无礼	uw
极无礼的	uw
极愚蠢	uw
极愚蠢的	uw
极端的	uw
极坏	uw
极坏的	uw
极蠢	uw
极蠢之人	uw
歇斯底里的	uw
歇斯底里症	uw
毁掉	uw
毁灭	uw
毁灭性	uw
毁灭性的	uw
灭绝的	uw
溺死	uw
滑稽的	uw
滑稽剧	uw
准备参加战斗	uw
准备参加战斗的	uw
烟雾弥漫的	uw
烦人的	uw
烦乱的	uw
烦燥的	uw
煞车	uw
煞风景	uw
煞风景的	uw
畸形人	uw
畸形物	uw
畸形的	uw
畸形的人	uw
矮小的人	uw
矮小的东西	uw
矮的	uw
碎裂	uw
碰伤	uw
碰击	uw
禁止	uw
禁止使用	uw
禁止的	uw
禁止接近	uw
禁令	uw
禁忌	uw
禁忌的	uw
禁制	uw
置辩	uw
罪的	uw
罪的宣告	uw
罪孽深重的	uw
脚步沈重	uw
脚步沈重地行走	uw
脚步沈重地走	uw
肿痛	uw
肿瘤	uw
落入	uw
落下	uw
落伍的士兵	uw
落後	uw
落後於	uw
落後的	uw
落後程度	uw
装作	uw
装窃听器	uw
解雇	uw
该咒骂	uw
该咒骂的	uw
该责备	uw
该责备的	uw
该罚	uw
该罚下地狱	uw
该罚下地狱的	uw
夸大的	uw
夸张	uw
夸张的手法	uw
夸张的言语	uw
夸耀的	uw
诡计多端的	uw
诡密	uw
诡密的	uw
诡辩的	uw
跟..纠缠不休	uw
躲开	uw
躲避责任者	uw
躲藏者	uw
较坏	uw
较坏者	uw
游荡的	uw
游击	uw
游击队	uw
道德不好	uw
道德不好的	uw
达不到	uw
逼近	uw
违反行为	uw
违反的	uw
违反教规	uw
违抗命令	uw
违抗命令的	uw
违命	uw
违法的	uw
遏制	uw
遏制的	uw
过分单纯化	uw
过分单纯化的	uw
过多	uw
过多的	uw
过早	uw
过度的	uw
过度的疲劳	uw
过时的	uw
过强	uw
过得去的	uw
过敏的	uw
过剩	uw
过剩的	uw
过量	uw
过量的	uw
过饱	uw
过激的	uw
遁辞	uw
隔离	uw
电击	uw
预示..的凶兆	uw
顽皮的	uw
顽固地	uw
顽固的	uw
顽强	uw
顽强地	uw
顽强的	uw
顽童	uw
仆人	uw
仆人的	uw
划破	uw
厌恶的	uw
厌烦的	uw
呕吐物	uw
嘈杂的谈笑声	uw
嘈杂声	uw
墓穴	uw
夺取之物	uw
宁可	uw
宁愿	uw
实利	uw
实利的	uw
对..不忠	uw
对..沈下脸	uw
对..施暴	uw
对..突然查抄	uw
对..索费	uw
对..起反作用	uw
对..采取破坏行动	uw
对..处以缺席裁判	uw
对..提出异议	uw
对..提出质疑	uw
对..感到後悔	uw
对..徵税	uw
对手	uw
对立的	uw
对立者	uw
对立面	uw
对抗力量	uw
对峙	uw
对健康有害	uw
对健康有害的	uw
对进行报复	uw
对证	uw
彻底失败	uw
彻底的失败	uw
彻底击溃	uw
慢吞吞地	uw
慢吞吞地行进	uw
慢性	uw
慢性的	uw
惭愧的	uw
惨白的	uw
惨事	uw
摔倒	uw
撤退	uw
撤退信号	uw
摸弄	uw
掴..耳光	uw
掺假货	uw
掺杂	uw
掺杂的	uw
敲打	uw
敲诈者	uw
榨出	uw
漠不关心的	uw
漏出	uw
漏做	uw
漏球	uw
漏损	uw
漏损物	uw
漏损量	uw
漏电	uw
漂泊	uw
漂泊的	uw
漂泊者	uw
满得溢出	uw
满腹牢骚	uw
滞後	uw
滞後於	uw
滞缓	uw
渐渐破坏	uw
漫不经心的	uw
煽动者	uw
疑心的	uw
疑有	uw
疑惧的	uw
疯人	uw
疯狂地	uw
疯狂的	uw
疯的	uw
疯癫	uw
疯癫的	uw
尽力睁大	uw
监牢	uw
监禁	uw
监禁所	uw
种族隔离	uw
管闲事	uw
精疲力尽	uw
精疲力尽的	uw
精神上的打击	uw
精神病患者	uw
精神错乱	uw
紧拉	uw
紧拖	uw
紧急事件	uw
紧急状况	uw
紧急需要	uw
紧迫地	uw
紧张不安	uw
紧张不安的	uw
紧张的	uw
罚金	uw
罚款	uw
闻出..的臭气	uw
腐败的	uw
腐蚀性	uw
腐蚀性的	uw
腐蚀物	uw
腐蚀的	uw
腐蚀剂	uw
腐坏	uw
腐烂的	uw
与..不符	uw
与..匹敌	uw
与..打仗	uw
与..矛盾	uw
与..作战	uw
与..扭打	uw
与..争辩	uw
与..格斗	uw
与..斗争	uw
与..斗拳	uw
与..脱离	uw
与..战斗	uw
与..断绝关系	uw
与..竞争	uw
蒙受	uw
蒙受耻辱	uw
蚀坏	uw
蚀坏的	uw
裹尸布	uw
误入	uw
误入歧途地	uw
误用	uw
误差	uw
误期	uw
误期的	uw
误传	uw
误认	uw
误导的	uw
说反话	uw
说反话的	uw
说含沙射影	uw
说含沙射影的话	uw
说胡话	uw
说模棱两可	uw
说模棱两可的话	uw
说谎者	uw
说蠢话	uw
诱..入圈套	uw
诱入	uw
诱捕	uw
诱捕野兽	uw
诱惑力	uw
诱惑物	uw
诱获	uw
赊欠	uw
赊帐	uw
赊购	uw
赶走	uw
轻佻的	uw
轻易停止	uw
轻易停止的人	uw
轻信的	uw
轻率的	uw
轻蔑地笑	uw
轻蔑的	uw
逊位	uw
酸味	uw
酸的东西	uw
酸腐	uw
酸腐的	uw
障碍物	uw
僵直	uw
僵直的	uw
僵持状态	uw
僵痛	uw
僵痛的	uw
僵硬的	uw
价值不高	uw
价值不高的	uw
唠唠叨叨地责备	uw
嘲弄的物件	uw
嘲弄的话	uw
嘲笑的	uw
嘲笑着说	uw
喷出	uw
喷溅	uw
喷溅出来	uw
喷溅出来的东西	uw
喷溅声	uw
嘶哑	uw
增剧	uw
堕落的	uw
堕落者	uw
审判	uw
废止	uw
废除	uw
废弃	uw
废弃的	uw
废墟	uw
弹劾	uw
忧沈	uw
忧虑的	uw
忧郁的	uw
憎恨之物	uw
愤世	uw
愤世嫉俗的	uw
愤怒的	uw
憔悴的	uw
撕裂	uw
撕裂处	uw
撕毁	uw
撕碎	uw
敌军	uw
敌对的	uw
暴力引起	uw
暴力引起的	uw
暴雨	uw
暴虐行为	uw
暴虐的	uw
暴风	uw
暴风雨的	uw
暴躁的	uw
模糊不清地说	uw
模糊不清地说话	uw
模糊不清的事物	uw
模糊的	uw
模棱两可的	uw
模棱两可的话	uw
潜入	uw
溃疡	uw
热病	uw
瘟疫	uw
皱眉	uw
皱眉表示	uw
皱眉头	uw
皱缩	uw
盘问	uw
瞎的	uw
碾碎	uw
穷人	uw
穷凶	uw
穷凶极恶的	uw
穷困的	uw
穷境	uw
缓慢的	uw
肤浅的	uw
冲口	uw
冲口说出	uw
冲动的	uw
冲头	uw
冲压机	uw
冲击	uw
冲击波	uw
复杂化	uw
复杂性	uw
复杂的	uw
复杂的因素	uw
复杂的事物	uw
课刑	uw
论争	uw
论争的	uw
论战	uw
诽谤性	uw
诽谤性的	uw
诽谤的	uw
诽谤者	uw
诽谤罪	uw
赋闲无事	uw
贱役	uw
赌注	uw
赌掉	uw
赌运气	uw
卖弄风骚	uw
卖弄风骚的人	uw
卖假毒品给人	uw
踩踏	uw
适於屠宰	uw
遮暗	uw
遮蔽	uw
遭受风吹雨打	uw
遭受风吹雨打的	uw
醉汉	uw
震动	uw
震颤	uw
靠不住的	uw
饿得	uw
饿得要死	uw
鲁莽行为	uw
鲁莽的	uw
噱头	uw
战役	uw
战争	uw
战争的	uw
擅自摸弄	uw
擅离	uw
拥挤的	uw
操贱役	uw
操贱役的人	uw
激浪	uw
激烈	uw
激烈的	uw
激烈进行	uw
激进分子	uw
激潮	uw
激战	uw
烧制	uw
烧焦	uw
烧坏	uw
烫痛	uw
烫伤	uw
燃烧	uw
独裁的	uw
独裁者的	uw
独断的	uw
瘸的	uw
磨损	uw
磨损的	uw
磨损处	uw
磨坏	uw
积聚钱财	uw
荡妇	uw
萧条的	uw
谋反者	uw
讽刺的	uw
讽剌	uw
讽剌之事	uw
辐射	uw
输光	uw
办错	uw
迟到的	uw
迟钝的	uw
遗失	uw
遗失者	uw
遗漏	uw
锯掉	uw
错失	uw
错乱地做事	uw
错误地	uw
错误地处理	uw
错误的	uw
随口泄漏	uw
随便地放置	uw
随便的	uw
险恶的	uw
险境	uw
频繁	uw
头晕的	uw
颓废的	uw
颓废者	uw
颓废派艺术家	uw
颓废期	uw
颓废期的	uw
优柔寡断的	uw
偿付	uw
嚎啕	uw
吓人的	uw
吓出	uw
吓呆	uw
吓呆的	uw
吓跑	uw
压力	uw
压下	uw
压制性	uw
压制性的	uw
压治	uw
压治统治	uw
压迫的	uw
压倒	uw
压倒性	uw
压倒性的	uw
压破	uw
压碎	uw
压皱	uw
压坏	uw
应斥责	uw
应斥责的	uw
应负责的	uw
应该谴责	uw
应该谴责的	uw
懦弱的人	uw
击中	uw
击成..	uw
击退	uw
击退的	uw
击败	uw
击溃	uw
挤出前进	uw
挤向前	uw
挤过	uw
挤过去	uw
擦破	uw
擦痕	uw
擦痛	uw
擦伤	uw
瞧不起人	uw
瞧不起人的	uw
矫揉	uw
矫揉造作的	uw
糟透	uw
糟透了	uw
糟透了的	uw
糟透的	uw
绷着	uw
绷着的脸	uw
绷紧	uw
绷紧的	uw
纵情	uw
纵情於	uw
耸人	uw
耸人听闻的	uw
耸肩	uw
耸肩表示	uw
胆大	uw
胆大妄为的	uw
胆小的	uw
胆小的人	uw
脸上发红	uw
脸上发红的	uw
临死	uw
临死的痛苦	uw
举止失礼	uw
艰巨的	uw
艰苦的	uw
艰难的	uw
薄情的	uw
亏缺	uw
谣传	uw
辗转	uw
避债	uw
还可以的	uw
丑老太婆	uw
丑的	uw
丑陋的	uw
丑恶的	uw
隐伏	uw
隐伏的	uw
隐蔽	uw
隐蔽的	uw
隐蔽处	uw
撵走	uw
摆脱	uw
摆脱了	uw
摆脱了的	uw
摆脱的	uw
断念	uw
断然拒绝	uw
断绝	uw
归咎	uw
简陋的	uw
粮食不足	uw
绕圈子的	uw
绕圈子的话	uw
谬见	uw
谬误的	uw
赘词	uw
蹙额	uw
蹒跚	uw
蹒跚地走	uw
离开正道	uw
离开正道的	uw
离群	uw
离群的动物	uw
杂多	uw
杂多的	uw
杂事	uw
杂物	uw
杂草	uw
杂讯	uw
杂乱的一团	uw
坏的	uw
坏的东西或情形	uw
坏脾气的	uw
坏运气	uw
宠坏	uw
怀有恶意	uw
怀有恶意的	uw
怀恨的	uw
怀恨者	uw
怀恶意	uw
怀恶意的	uw
怀疑宗教教条	uw
怀疑宗教教条的	uw
怀疑的	uw
怀疑论	uw
怀疑论的	uw
怀敌意	uw
怀敌意的	uw
懒人	uw
懒惰的	uw
懒惰鬼	uw
懒散地	uw
旷课者	uw
爆炸	uw
爆炸物	uw
爆炸的	uw
爆破	uw
爆震	uw
邋遢女人	uw
邋遢的	uw
关押	uw
难以取悦	uw
难以取悦的	uw
难以明了	uw
难以明了的	uw
难以相信	uw
难以捉摸	uw
难以捉摸的	uw
难以置信	uw
难以置信的	uw
难事	uw
难取悦	uw
难取悦的	uw
难治疗	uw
难治疗的	uw
难信	uw
难信的	uw
难相处的	uw
难看的	uw
难耐的	uw
难捕捉之物	uw
难捉摸	uw
难捉摸的	uw
难控制	uw
难控制的	uw
难接近	uw
难接近的	uw
难处理	uw
难处理的	uw
难解	uw
难解的	uw
难达成	uw
难达成的	uw
难达到	uw
难达到的	uw
难驾驭	uw
难驾驭的	uw
难办	uw
颠簸	uw
骗人的	uw
劝告	uw
劝阻	uw
严重地	uw
严重事故	uw
严重的	uw
严重破坏	uw
严峻的	uw
严格的	uw
严寒	uw
严寒的	uw
严肃的	uw
严酷的	uw
严酷的考验	uw
严厉批评	uw
严厉拒绝	uw
严厉的	uw
严厉对待	uw
严惩	uw
献殷勤	uw
竞争	uw
竞争者	uw
觉得疼痛	uw
触及	uw
警告	uw
警惕	uw
警惕的	uw
警报	uw
警报器	uw
饥饿的	uw
饥谨	uw
歼灭	uw
缠结	uw
轰炸	uw
轰击	uw
辩解	uw
响而刺耳	uw
响而刺耳的	uw
驱逐	uw
魔女	uw
魔鬼似	uw
魔鬼似的	uw
魔鬼的	uw
权宜	uw
权宜之计	uw
权宜的	uw
袭取	uw
袭击	uw
晒焦	uw
窃听	uw
窃听器	uw
变幻无常的	uw
变成废墟	uw
变污	uw
变空	uw
